[INSERT-FAILED], 116000, 8593795.744680852
[INSERT-FAILED], 117000, 9137303.111111112
[INSERT-FAILED], 118000, 1.06493454E7
[INSERT-FAILED], 119000, 3759024.7321428573
[INSERT-FAILED], 120000, 3395488.222222222
[INSERT-FAILED], 122000, 6388353.0566037735
[INSERT-FAILED], 123000, 9181361.954545455
[INSERT-FAILED], 124000, 1.077918240625E7
[INSERT-FAILED], 125000, 1.30696428E7
[INSERT-FAILED], 126000, 1.3580888969696969E7
[INSERT-FAILED], 127000, 4176971.277777778
[INSERT-FAILED], 128000, 6347647.519230769
[INSERT-FAILED], 129000, 9656664.644444445
[INSERT-FAILED], 130000, 1.10697595E7
